integer_isbn,UserID,Rating
53,113270,8
67,113270,8
119,113270,6
8,113270,8
370,113270,3
14,113270,10
486,113270,6
393,113270,9
154,113270,10
111,113270,10
6,113270,8
92,113270,10
281,113270,8
91,113270,10
161,113270,7
110,113270,9
211,113270,9
121,113270,7
147,113270,10
296,113270,7
228,113270,10
0,113270,9
223,113270,7
274,113270,4
311,113270,6
77,113270,10
50,113270,10
19,113270,8
98,113270,10
293,113270,5
206,113519,9
52,113519,9
399,113519,8
134,113519,10
3,113519,9
14,113519,9
200,113519,9
255,113519,8
9,113519,10
482,113519,9
6,113519,9
13,113519,10
458,113519,8
44,113519,8
28,113519,8
74,113519,8
0,113519,9
2,113519,9
225,113519,9
274,113519,8
243,113519,8
371,113519,8
221,113519,8
287,114368,5
45,114368,5
285,114368,5
284,114368,5
283,114368,5
306,114368,10
269,114368,5
168,114368,10
363,114368,10
218,114368,10
305,114368,10
304,114368,10
31,114368,5
24,114368,10
38,114368,5
161,114368,5
75,114368,10
299,114368,5
149,114368,9
319,114368,6
382,114368,8
381,114368,8
317,114368,9
409,114368,9
380,114368,9
73,114368,5
109,114368,5
17,114368,5
41,114368,5
276,114368,5
245,114368,7
374,114368,5
0,114368,5
474,114368,5
421,114368,5
104,114444,5
8,114444,6
335,114444,7
196,114444,9
322,114444,9
28,114444,8
73,114444,7
375,114444,7
106,114444,10
41,114444,9
0,114444,10
114,114444,9
515,114446,7
219,114446,8
532,114446,7
511,114446,9
531,114446,9
520,114446,7
40,114446,9
10,114446,10
0,114446,9
78,114446,7
99,114446,8
292,114544,7
127,114544,7
145,114544,9
530,114544,7
468,114544,8
200,114544,8
27,114544,10
485,114544,9
327,114544,7
283,114544,6
60,114544,7
392,114544,3
462,114544,7
6,114544,6
216,114544,7
26,114544,7
31,114544,8
214,114544,6
192,114544,7
179,114544,8
91,114544,6
82,114544,7
494,114544,9
16,114544,8
48,114544,8
44,114544,7
28,114544,7
265,114544,7
116,114544,6
172,114544,7
12,114544,6
81,114544,8
51,114544,5
312,114544,8
88,114544,7
32,114544,7
274,114544,8
342,114544,6
261,114544,5
77,114544,10
19,114544,5
5,114544,4
21,114868,8
199,114868,8
124,114868,10
117,114868,7
11,114868,9
212,114868,8
1,114868,8
380,114868,5
349,114868,7
55,114868,8
90,114868,8
44,114868,8
508,114868,9
294,114868,9
32,114868,10
371,114868,7
99,114868,9
98,114868,7
85,114868,8
53,114988,7
67,114988,7
105,114988,1
291,114988,7
186,114988,7
156,114988,7
484,114988,6
9,114988,7
303,114988,7
165,114988,10
251,114988,9
117,114988,4
249,114988,10
384,114988,5
148,114988,7
116,114988,5
264,114988,7
344,114988,7
373,114988,1
275,114988,6
136,114988,6
241,114988,7
67,115003,9
119,115003,7
441,115003,10
103,115003,6
288,115003,6
62,115003,9
202,115003,8
27,115003,8
21,115003,8
43,115003,7
255,115003,7
60,115003,6
217,115003,8
302,115003,8
13,115003,10
65,115003,8
249,115003,8
1,115003,9
428,115003,8
149,115003,8
82,115003,8
494,115003,8
48,115003,7
28,115003,9
116,115003,8
451,115003,10
147,115003,6
476,115003,8
0,115003,8
70,115003,8
2,115003,8
35,115003,10
224,115003,6
63,115003,7
29,115003,5
135,115003,7
401,115003,7
98,115003,8
133,115435,9
521,115435,6
216,115435,7
323,115435,10
42,115435,8
480,115435,9
40,115435,9
150,115435,8
149,115435,8
110,115435,10
28,115435,7
314,115435,9
298,115435,10
176,115435,7
344,115435,9
70,115435,8
311,115435,10
29,115435,10
135,115435,8
208,115435,10
45,115572,10
6,115572,8
128,115572,8
10,115572,10
100,115572,10
33,115572,9
38,115572,10
352,115572,9
190,115572,10
173,115572,9
209,115572,8
17,115572,10
2,115572,10
242,115572,10
19,115572,9
204,116758,8
103,116758,9
21,116758,7
60,116758,8
462,116758,9
361,116758,8
211,116758,6
229,116758,9
139,116758,9
44,116758,9
172,116758,7
81,116758,8
2,116758,10
343,116758,10
19,116758,9
157,116904,10
45,116904,10
413,116904,10
93,116904,8
236,116904,7
10,116904,10
39,116904,10
33,116904,10
38,116904,10
192,116904,9
149,116904,10
227,116904,6
0,116904,8
341,116904,10
471,117111,10
102,117111,9
59,117111,9
124,117111,10
387,117111,7
31,117111,8
58,117111,9
117,117111,7
44,117111,5
147,117111,8
172,117111,6
8,119575,9
333,119575,8
129,119575,8
252,119575,6
108,119575,5
55,119575,8
73,119575,5
190,119575,8
17,119575,7
526,119575,7
119,120908,9
398,120908,8
8,120908,7
287,120908,7
218,120908,10
9,120908,8
59,120908,8
31,120908,10
1,120908,10
107,120908,4
55,120908,7
79,120908,9
50,120908,9
5,120908,10
340,121170,9
158,121170,7
523,121170,9
119,121170,9
418,121170,5
8,121170,7
103,121170,7
271,121170,7
326,121170,1
9,121170,8
197,121170,10
65,121170,8
110,121170,10
90,121170,8
139,121170,8
116,121170,6
227,121170,4
64,121170,8
23,121170,8
80,121170,9
4,121170,5
86,121170,8
114,121170,7
29,121170,9
221,121170,4
21,121817,8
366,121817,7
255,121817,9
9,121817,9
108,121817,7
58,121817,5
459,121817,7
74,121817,6
424,121817,6
189,121817,3
517,122429,9
22,122429,3
514,122429,9
62,122429,9
435,122429,10
164,122429,7
251,122429,8
26,122429,3
249,122429,8
55,122429,6
427,122429,7
36,122429,5
88,122429,8
34,122429,8
257,122440,9
197,122440,10
125,122440,7
124,122440,8
26,122440,8
96,122440,9
117,122440,8
89,122440,9
422,122440,8
2,122440,10
85,122440,8
258,122793,8
52,122793,9
22,122793,10
530,122793,9
103,122793,6
62,122793,8
93,122793,10
302,122793,10
216,122793,9
236,122793,7
142,122793,8
179,122793,9
211,122793,9
44,122793,9
298,122793,9
377,122793,10
227,122793,9
2,122793,10
158,123095,8
310,123095,10
205,123095,10
104,123095,10
399,123095,9
330,123095,6
6,123095,10
59,123095,10
281,123095,10
16,123095,10
48,123095,7
74,123095,9
405,123095,8
80,123095,10
225,123095,9
287,123544,5
272,123544,10
413,123544,5
327,123544,6
130,123544,10
167,123544,9
196,123544,7
166,123544,6
93,123544,8
268,123544,3
37,123544,8
24,123544,9
11,123544,3
122,123544,8
278,123544,1
15,123544,7
138,123544,8
109,123544,4
27,123825,8
327,123825,8
235,123825,8
182,123825,9
141,123825,9
214,123825,7
123,123825,7
355,123825,6
162,123825,7
178,123825,7
110,123825,9
160,123825,8
375,123825,7
422,123825,8
529,123883,5
413,123883,5
285,123883,5
284,123883,5
283,123883,5
306,123883,5
269,123883,5
168,123883,5
363,123883,5
218,123883,5
305,123883,5
304,123883,5
130,123883,5
195,123883,5
92,123883,5
59,123883,5
13,123883,5
140,123883,5
15,123883,5
470,123981,9
132,123981,9
282,123981,8
153,123981,8
166,123981,7
183,123981,7
252,123981,9
58,123981,7
180,123981,9
90,123981,10
210,123981,8
230,123981,8
229,123981,8
121,123981,7
492,123981,9
64,123981,10
46,123981,9
339,124298,9
257,124298,7
22,124298,10
468,124298,6
286,124298,10
325,124298,10
92,124298,8
118,124298,8
20,124298,10
172,124298,8
81,124298,10
464,124487,9
329,124487,9
218,124487,9
305,124487,9
304,124487,9
324,124487,10
433,124487,7
84,124487,5
390,124487,10
83,124487,10
96,124487,10
31,124487,9
459,124487,5
213,124487,10
386,124487,5
180,124487,5
478,124487,9
288,124874,7
156,124874,8
21,124874,10
366,124874,8
60,124874,5
359,124874,10
233,124874,8
384,124874,10
383,124874,9
20,124874,10
148,124874,5
28,124874,8
406,124874,9
147,124874,7
519,124874,10
227,124874,7
277,124874,9
23,124874,10
36,124874,9
2,124874,10
225,124874,8
188,124874,7
19,124874,10
259,124874,9
396,124876,10
502,124876,4
45,124876,10
154,124876,10
431,124876,7
39,124876,10
33,124876,10
38,124876,10
148,124876,10
226,124876,10
471,125519,10
529,125519,10
206,125519,10
513,125519,7
273,125519,8
436,125519,8
330,125519,10
270,125519,10
237,125519,8
42,125519,10
252,125519,10
194,125519,8
234,125519,7
142,125519,9
141,125519,8
26,125519,8
96,125519,8
95,125519,9
58,125519,8
37,125519,8
25,125519,10
30,125519,10
11,125519,10
509,125519,10
299,125519,8
149,125519,9
245,125519,9
374,125519,9
97,125692,8
8,125692,9
113,125692,9
434,125692,6
152,125692,7
84,125692,9
479,125692,10
179,125692,9
280,125692,10
55,125692,7
79,125692,8
442,125692,7
53,126196,6
399,126196,8
530,126196,6
103,126196,6
286,126196,8
464,126196,8
26,126196,5
191,126196,8
16,126196,7
80,126196,5
77,126196,9
337,126296,9
8,126296,8
370,126296,7
112,126296,7
303,126296,9
151,126296,10
251,126296,9
26,126296,6
322,126296,8
383,126296,7
427,126296,7
450,126296,8
449,126296,8
526,126296,8
0,126296,9
87,126296,8
525,126296,10
241,126296,7
146,126388,10
397,126388,8
395,126388,10
166,126388,8
40,126388,10
100,126388,6
319,126388,8
246,126388,9
346,126388,9
15,126388,9
173,126388,10
209,126388,10
120,126388,10
72,126388,10
46,126388,9
99,126388,8
308,126492,10
416,126492,10
335,126492,5
504,126492,10
133,126492,10
271,126492,9
185,126492,10
27,126492,8
326,126492,10
153,126492,6
197,126492,10
125,126492,7
166,126492,7
129,126492,4
83,126492,7
181,126492,8
71,126492,8
25,126492,8
30,126492,6
24,126492,7
11,126492,8
40,126492,7
76,126492,9
161,126492,3
351,126492,7
248,126492,7
299,126492,7
381,126492,8
317,126492,8
409,126492,7
380,126492,7
376,126492,10
73,126492,7
175,126492,10
492,126492,10
109,126492,8
17,126492,10
41,126492,9
46,126492,10
78,126492,10
208,126492,10
5,126492,6
186,126604,7
3,126604,8
165,126604,10
323,126604,7
81,126604,9
2,126604,7
32,126604,5
99,126604,10
85,126604,8
259,126604,6
470,126736,6
337,126736,5
7,126736,5
132,126736,5
393,126736,4
499,126736,5
235,126736,5
142,126736,8
117,126736,6
37,126736,5
30,126736,6
24,126736,6
11,126736,6
49,126736,5
354,126736,7
278,126736,6
492,126736,6
301,127049,9
1,127049,5
110,127049,10
20,127049,5
231,127049,8
139,127049,8
74,127049,7
295,127049,9
135,127049,7
99,127049,8
444,127049,10
119,127359,8
290,127359,7
440,127359,7
111,127359,8
391,127359,9
165,127359,9
388,127359,9
193,127359,6
65,127359,8
319,127359,6
107,127359,6
493,127359,7
224,127359,9
223,127359,9
442,127359,8
146,127826,9
338,127826,7
14,127826,7
503,127826,7
497,127826,8
302,127826,8
58,127826,8
458,127826,8
117,127826,8
11,127826,8
110,127826,9
228,127826,9
225,127826,7
261,127826,9
205,128085,5
186,128085,9
437,128085,3
368,128085,10
18,128085,9
93,128085,8
42,128085,10
480,128085,7
459,128085,6
386,128085,10
1,128085,10
139,128085,7
264,128085,9
313,128085,8
473,128085,9
5,128085,8
187,128119,7
43,128119,8
130,128119,9
177,128119,10
70,128119,9
69,128119,8
94,128119,8
68,128119,8
57,128119,8
54,128119,8
312,128119,10
67,128325,8
22,128325,10
157,128325,9
101,128325,7
496,128325,8
13,128325,9
20,128325,9
452,128325,9
4,128325,9
241,128325,8
337,128696,8
203,128696,8
201,128696,8
7,128696,10
61,128696,6
66,128696,8
65,128696,9
247,128696,9
160,128696,8
46,128696,8
86,128696,9
32,128696,8
5,128696,7
308,128835,9
416,128835,9
202,128835,5
185,128835,9
66,128835,8
166,128835,8
482,128835,9
324,128835,9
356,128835,9
250,128835,10
110,128835,9
280,128835,9
378,128835,9
519,128835,9
15,128835,8
426,128835,9
293,128835,8
187,129084,9
126,129084,9
27,129084,8
394,129084,8
306,129084,6
168,129084,7
60,129084,8
142,129084,8
268,129084,10
31,129084,8
89,129084,8
176,129084,8
138,129084,10
46,129084,9
4,129084,10
446,129084,8
260,129084,9
134,129716,9
504,129716,10
3,129716,10
415,129716,10
325,129716,10
167,129716,10
93,129716,10
122,129716,9
73,129716,8
175,129716,9
109,129716,8
17,129716,9
41,129716,9
277,129716,7
423,129716,10
23,129716,9
2,129716,9
241,129716,10
445,129716,10
119,130571,8
22,130571,6
370,130571,7
512,130571,6
170,130571,8
269,130571,5
392,130571,7
254,130571,8
6,130571,9
323,130571,7
195,130571,6
356,130571,8
149,130571,8
110,130571,9
318,130571,9
28,130571,8
265,130571,9
450,130571,6
245,130571,5
0,130571,8
63,130571,8
29,130571,6
50,130571,9
444,130571,8
419,131046,9
124,131046,9
300,131046,7
351,131046,7
1,131046,9
173,131046,10
159,131046,7
68,131046,9
57,131046,8
54,131046,8
105,132375,5
119,132375,10
533,132375,10
186,132375,10
201,132375,10
361,132375,10
165,132375,10
360,132375,10
461,132375,10
215,132375,10
194,132375,10
300,132375,10
381,132375,10
116,132375,7
450,132375,10
346,132375,6
227,132375,5
70,132375,5
50,132375,8
103,133689,8
3,133689,8
113,133689,8
184,133689,10
197,133689,10
92,133689,8
59,133689,5
140,133689,10
20,133689,10
55,133689,8
0,133689,6
12,133689,3
422,133689,9
35,133689,9
42,133706,8
194,133706,8
96,133706,8
58,133706,7
37,133706,8
11,133706,8
386,133706,8
354,133706,7
385,133706,7
300,133706,6
162,133706,8
180,133706,7
353,133706,7
178,133706,7
320,133706,8
89,133706,7
210,133706,8
158,133747,5
339,133747,8
337,133747,8
97,133747,8
516,133747,4
204,133747,6
14,133747,8
412,133747,8
76,133747,7
110,133747,9
55,133747,7
70,133747,7
80,133747,8
36,133747,5
294,133747,8
507,133747,7
340,134434,9
146,134434,8
334,134434,7
415,134434,8
124,134434,7
26,134434,6
181,134434,8
71,134434,6
30,134434,5
160,134434,8
375,134434,7
209,134434,6
46,134434,7
420,134434,8
226,134434,8
35,134434,7
525,134434,7
208,134434,7
205,134797,10
133,134797,10
487,134797,4
84,134797,10
182,134797,8
281,134797,5
510,134797,9
96,134797,8
11,134797,9
228,134797,8
0,134797,10
421,134797,4
3,135045,10
271,135045,9
7,135045,10
93,135045,10
459,135045,8
123,135045,9
24,135045,8
11,135045,8
40,135045,8
280,135045,8
247,135045,9
297,135045,8
15,135045,9
345,135045,9
68,135045,9
57,135045,9
54,135045,9
5,135045,9
56,135045,9
145,135149,8
220,135149,7
52,135149,7
418,135149,6
307,135149,6
62,135149,8
202,135149,9
156,135149,9
333,135149,7
273,135149,8
199,135149,7
101,135149,7
464,135149,7
329,135149,6
9,135149,9
497,135149,10
165,135149,9
527,135149,7
496,135149,7
252,135149,6
92,135149,9
164,135149,8
251,135149,10
26,135149,8
83,135149,8
193,135149,10
31,135149,9
58,135149,8
459,135149,7
123,135149,7
37,135149,7
25,135149,8
30,135149,8
24,135149,8
10,135149,9
163,135149,8
162,135149,7
76,135149,8
319,135149,7
82,135149,9
230,135149,8
229,135149,8
265,135149,6
264,135149,8
176,135149,8
173,135149,10
491,135149,7
344,135149,7
159,135149,9
79,135149,8
403,135149,4
78,135149,8
63,135149,7
114,135149,7
19,135149,6
67,135351,9
333,135351,7
43,135351,6
323,135351,6
212,135351,9
451,135351,10
347,135351,8
0,135351,8
4,135351,8
294,135351,7
78,135351,7
29,135351,7
186,135360,9
62,135360,10
201,135360,10
126,135360,9
7,135360,9
327,135360,9
355,135360,8
266,135360,7
408,135360,10
148,135360,9
72,135360,9
146,135673,8
154,135673,8
111,135673,8
511,135673,8
531,135673,8
520,135673,8
109,135673,5
17,135673,5
41,135673,5
78,135673,5
8,135831,6
289,135831,7
134,135831,7
60,135831,7
28,135831,7
116,135831,9
80,135831,6
2,135831,9
4,135831,8
260,135831,7
105,136139,2
398,136139,9
103,136139,8
396,136139,8
156,136139,8
216,136139,8
191,136139,8
16,136139,9
315,136139,9
298,136139,7
450,136139,9
263,136139,8
189,136139,8
294,136139,8
67,136326,9
43,136326,7
94,136326,9
68,136326,9
57,136326,9
54,136326,8
36,136326,7
136,136326,10
262,136326,8
63,136326,9
67,136348,8
204,136348,8
157,136348,9
469,136348,5
43,136348,6
286,136348,10
302,136348,8
430,136348,5
266,136348,8
138,136348,6
54,136348,6
225,136348,7
224,136348,8
86,136348,8
308,136382,3
3,136382,10
66,136382,5
169,136382,5
462,136382,7
195,136382,6
42,136382,8
95,136382,4
75,136382,9
409,136382,5
90,136382,7
279,136382,7
28,136382,8
137,136382,6
69,136382,8
94,136382,6
68,136382,8
57,136382,8
54,136382,8
19,136382,3
419,136491,9
504,136491,9
144,136491,5
415,136491,9
272,136491,10
45,136491,8
9,136491,10
13,136491,8
301,136491,10
24,136491,10
10,136491,9
39,136491,8
33,136491,9
38,136491,8
161,136491,8
1,136491,10
265,136491,10
116,136491,8
109,136491,7
17,136491,9
41,136491,9
23,136491,10
448,136491,8
4,136491,10
52,137589,8
186,137589,8
14,137589,8
155,137589,10
364,137589,10
501,137589,9
83,137589,7
95,137589,7
356,137589,7
37,137589,6
25,137589,7
30,137589,7
11,137589,8
100,137589,8
49,137589,8
319,137589,8
382,137589,8
20,137589,8
408,137589,7
453,137589,6
28,137589,8
314,137589,7
74,137589,7
106,137589,8
518,137589,10
19,137589,9
5,137589,9
56,137589,8
507,137589,9
103,137688,8
157,137688,10
126,137688,10
330,137688,8
393,137688,8
129,137688,7
237,137688,7
267,137688,10
427,137688,10
106,137688,10
78,137688,9
447,137688,6
221,137688,9
52,138198,7
97,138198,8
272,138198,5
185,138198,5
499,138198,7
60,138198,9
412,138198,7
138,138198,6
135,138198,7
442,138198,9
220,138543,10
103,138543,8
440,138543,7
144,138543,8
200,138543,4
111,138543,7
239,138543,10
130,138543,9
236,138543,6
13,138543,10
297,138543,7
73,138543,7
345,138543,9
109,138543,9
173,138543,10
209,138543,10
120,138543,10
41,138543,9
518,138543,9
188,138543,7
86,138543,8
78,138543,7
114,138543,9
19,138543,9
309,138578,9
468,138578,9
27,138578,10
6,138578,10
281,138578,9
181,138578,7
82,138578,8
314,138578,10
245,138578,10
374,138578,9
0,138578,10
444,138578,9
258,138844,8
53,138844,9
105,138844,6
103,138844,10
200,138844,9
21,138844,7
366,138844,8
60,138844,8
152,138844,8
214,138844,7
192,138844,7
179,138844,9
91,138844,8
349,138844,10
107,138844,10
90,138844,5
211,138844,8
16,138844,10
44,138844,9
28,138844,10
177,138844,9
298,138844,8
121,138844,9
405,138844,7
172,138844,8
423,138844,9
12,138844,9
70,138844,7
274,138844,9
78,138844,9
29,138844,9
19,138844,9
18,138995,8
7,138995,10
195,138995,8
163,138995,10
173,138995,9
209,138995,9
120,138995,9
72,138995,10
447,138995,7
222,138995,8
119,139359,8
8,139359,7
270,139359,8
323,139359,9
124,139359,8
359,139359,8
65,139359,8
315,139359,9
48,139359,8
0,139359,10
295,139359,9
88,139359,5
241,139359,8
203,139387,9
271,139387,7
212,139387,9
82,139387,10
16,139387,8
160,139387,10
47,139387,9
64,139387,10
0,139387,9
2,139387,8
244,139387,10
5,139387,9
200,139742,4
497,139742,9
496,139742,8
495,139742,7
459,139742,8
71,139742,7
75,139742,6
44,139742,8
377,139742,8
2,139742,8
372,139742,5
22,139913,10
286,139913,7
170,139913,10
112,139913,10
61,139913,4
198,139913,9
269,139913,9
168,139913,10
9,139913,4
238,139913,10
183,139913,7
152,139913,10
324,139913,9
59,139913,10
351,139913,7
247,139913,7
452,139913,7
74,139913,9
227,139913,4
0,139913,8
225,139913,7
261,139913,8
104,140000,8
399,140000,8
8,140000,6
466,140000,9
18,140000,6
101,140000,5
61,140000,7
6,140000,10
37,140000,8
233,140000,10
82,140000,7
139,140000,8
44,140000,7
121,140000,8
147,140000,8
264,140000,5
227,140000,10
0,140000,10
12,140000,8
115,140000,9
57,140000,9
224,140000,10
50,140000,9
207,140358,5
310,140358,5
205,140358,5
398,140358,5
103,140358,5
3,140358,5
14,140358,5
332,140358,5
467,140358,5
287,140358,5
185,140358,5
199,140358,5
486,140358,5
464,140358,5
60,140358,5
143,140358,5
125,140358,5
196,140358,5
390,140358,5
322,140358,5
58,140358,5
117,140358,5
37,140358,5
25,140358,5
24,140358,5
11,140358,5
33,140358,5
354,140358,5
180,140358,5
178,140358,5
150,140358,5
75,140358,5
149,140358,5
382,140358,5
381,140358,5
317,140358,5
211,140358,5
230,140358,5
16,140358,5
377,140358,5
73,140358,5
346,140358,5
109,140358,5
72,140358,5
17,140358,5
41,140358,5
475,140358,5
81,140358,5
88,140358,5
77,140358,5
289,140662,5
113,140662,8
27,140662,5
253,140662,10
195,140662,10
92,140662,10
84,140662,10
59,140662,10
141,140662,10
13,140662,10
28,140662,10
121,140662,3
188,140662,1
79,140662,4
77,140662,10
56,140662,4
207,141444,9
338,141444,7
145,141444,8
8,141444,8
62,141444,8
334,141444,4
185,141444,6
512,141444,5
169,141444,5
153,141444,5
6,141444,7
84,141444,5
142,141444,5
389,141444,7
358,141444,5
71,141444,5
30,141444,5
24,141444,5
40,141444,6
150,141444,5
230,141444,5
16,141444,9
476,141444,9
278,141444,5
174,141444,5
72,141444,8
0,141444,5
81,141444,8
225,141444,8
88,141444,9
294,141444,5
205,141491,4
104,141491,7
487,141491,5
83,141491,6
233,141491,3
75,141491,5
28,141491,8
405,141491,8
4,141491,10
19,141491,5
259,141491,10
443,141491,5
292,141493,10
127,141493,10
53,141493,9
205,141493,10
104,141493,10
22,141493,7
487,141493,7
367,141493,8
21,141493,7
59,141493,10
234,141493,8
510,141493,8
58,141493,8
71,141493,8
11,141493,8
349,141493,10
264,141493,9
36,141493,8
2,141493,9
79,141493,6
19,141493,6
53,141710,8
67,141710,7
398,141710,8
417,141710,9
134,141710,10
170,141710,8
61,141710,7
66,141710,6
198,141710,6
26,141710,7
110,141710,8
247,141710,6
424,141710,8
228,141710,8
277,141710,6
2,141710,9
448,141710,8
342,141710,9
56,141710,10
507,141710,10
398,141901,9
515,141901,8
157,141901,10
61,141901,7
484,141901,8
392,141901,6
432,141901,8
58,141901,8
494,141901,10
298,141901,10
227,141901,6
88,141901,8
260,141901,10
98,141901,8
102,142121,10
3,142121,10
18,142121,7
303,142121,10
6,142121,9
359,142121,9
128,142121,10
266,142121,7
47,142121,10
344,142121,7
137,142121,3
295,142121,8
226,142121,10
79,142121,7
447,142121,7
114,142121,7
524,142121,10
19,142121,9
22,142256,7
219,142256,7
154,142256,8
60,142256,8
9,142256,9
151,142256,7
234,142256,9
510,142256,9
91,142256,8
211,142256,7
377,142256,8
35,142256,8
77,142256,8
119,142524,8
441,142524,8
199,142524,4
365,142524,9
239,142524,8
65,142524,9
1,142524,10
148,142524,9
48,142524,10
47,142524,10
277,142524,8
188,142524,8
29,142524,9
85,142524,8
341,142524,9
397,142584,8
144,142584,10
196,142584,7
215,142584,8
252,142584,7
235,142584,8
194,142584,9
141,142584,9
357,142584,10
19,142584,8
290,142715,8
157,142715,10
60,142715,2
6,142715,7
31,142715,7
314,142715,5
177,142715,7
74,142715,5
0,142715,7
5,142715,7
529,143163,10
127,143163,10
97,143163,9
309,143163,9
256,143163,8
155,143163,9
143,143163,10
195,143163,10
92,143163,10
84,143163,8
59,143163,10
479,143163,10
10,143163,10
409,143163,7
5,143163,10
8,143175,8
530,143175,8
237,143175,9
42,143175,10
141,143175,8
299,143175,8
55,143175,8
424,143175,7
0,143175,10
475,143175,9
52,143415,10
157,143415,10
169,143415,8
482,143415,10
361,143415,9
129,143415,6
214,143415,8
320,143415,7
316,143415,9
452,143415,10
406,143415,9
106,143415,9
226,143415,9
135,143415,10
401,143415,5
98,143415,8
97,143837,8
238,143837,10
324,143837,10
479,143837,10
100,143837,10
162,143837,8
353,143837,8
178,143837,9
280,143837,7
115,143837,10
52,144038,10
3,144038,9
415,144038,9
165,144038,9
302,144038,8
267,144038,10
48,144038,10
70,144038,9
295,144038,10
80,144038,10
114,144038,10
19,144038,10
402,144038,8
401,144038,10
445,144038,10
53,144255,8
466,144255,5
484,144255,8
9,144255,7
390,144255,9
13,144255,10
83,144255,7
96,144255,5
58,144255,6
25,144255,6
381,144255,4
409,144255,8
380,144255,7
476,144255,6
2,144255,4
534,144255,8
85,144255,8
418,144318,8
43,144318,9
463,144318,9
61,144318,8
66,144318,8
169,144318,7
304,144318,8
321,144318,6
248,144318,9
172,144318,8
115,144318,9
137,144318,9
69,144318,9
94,144318,9
68,144318,9
57,144318,9
54,144318,9
3,144478,7
395,144478,6
362,144478,7
182,144478,7
141,144478,7
37,144478,3
25,144478,5
10,144478,10
138,144478,5
46,144478,8
443,144478,7
484,144516,4
192,144516,5
179,144516,7
82,144516,5
16,144516,7
491,144516,5
12,144516,5
87,144516,5
274,144516,4
77,144516,5
34,144516,5
158,144531,7
338,144531,8
8,144531,8
103,144531,8
43,144531,9
239,144531,9
168,144531,9
128,144531,8
58,144531,8
248,144531,8
0,144531,9
12,144531,8
115,144531,9
159,144531,7
69,144531,9
57,144531,9
54,144531,9
136,144531,9
86,144531,8
261,144531,7
208,144531,9
52,144555,9
469,144555,7
9,144555,10
181,144555,9
37,144555,9
40,144555,9
230,144555,10
121,144555,10
160,144555,10
0,144555,10
12,144555,10
524,144555,8
292,145369,8
127,145369,10
182,145369,9
234,145369,8
142,145369,7
141,145369,9
49,145369,7
276,145369,9
374,145369,8
443,145369,5
207,145449,10
53,145449,10
67,145449,10
13,145449,10
10,145449,7
247,145449,8
48,145449,10
81,145449,7
137,145449,7
373,145449,5
226,145449,8
136,145449,7
135,145449,6
207,145641,10
97,145641,7
200,145641,8
21,145641,8
43,145641,8
59,145641,7
149,145641,7
20,145641,10
28,145641,7
12,145641,6
79,145641,8
63,145641,10
19,145641,10
85,145641,8
507,145641,7
112,146113,8
26,146113,7
89,146113,8
453,146113,8
296,146113,8
137,146113,9
94,146113,8
68,146113,9
57,146113,8
275,146113,5
2,146113,7
63,146113,7
290,146803,9
514,146803,7
7,146803,9
10,146803,8
1,146803,5
319,146803,8
382,146803,8
381,146803,7
409,146803,8
380,146803,8
81,146803,8
262,146803,9
4,146803,7
404,146803,10
444,146803,7
309,147141,4
7,147141,6
500,147141,6
10,147141,10
163,147141,10
49,147141,5
109,147141,8
17,147141,10
41,147141,9
0,147141,6
518,147141,6
78,147141,6
29,147141,8
99,147141,5
5,147141,7
490,147451,6
438,147451,8
18,147451,9
511,147451,7
13,147451,8
480,147451,6
83,147451,6
91,147451,8
231,147451,10
28,147451,8
64,147451,7
99,147451,8
171,147847,9
333,147847,8
438,147847,5
287,147847,8
286,147847,10
366,147847,10
364,147847,10
326,147847,7
42,147847,5
59,147847,9
358,147847,5
13,147847,5
11,147847,5
300,147847,8
20,147847,9
279,147847,5
16,147847,5
28,147847,5
17,147847,5
68,147847,9
46,147847,5
261,147847,9
289,148314,8
113,148314,8
272,148314,8
60,148314,7
6,148314,8
195,148314,8
92,148314,8
459,148314,7
70,148314,7
19,148314,9
207,148744,8
258,148744,8
104,148744,8
97,148744,8
62,148744,8
3,148744,10
271,148744,5
330,148744,6
366,148744,10
239,148744,7
325,148744,9
183,148744,8
128,148744,9
11,148744,10
76,148744,9
82,148744,10
211,148744,8
116,148744,9
72,148744,8
0,148744,8
223,148744,9
243,148744,8
50,148744,8
146,149483,9
503,149483,10
357,149483,8
268,149483,10
174,149483,8
138,149483,9
190,149483,8
173,149483,10
209,149483,10
120,149483,10
72,149483,10
490,149908,10
8,149908,7
203,149908,7
170,149908,7
112,149908,7
511,149908,8
303,149908,8
254,149908,8
238,149908,7
232,149908,10
231,149908,8
378,149908,10
534,149908,10
78,149908,4
99,149908,8
467,150661,8
43,150661,8
101,150661,7
7,150661,9
196,150661,6
128,150661,9
387,150661,6
163,150661,10
72,150661,9
0,150661,7
115,150661,8
54,150661,7
127,150979,8
400,150979,7
489,150979,9
187,150979,8
515,150979,10
134,150979,7
113,150979,8
331,150979,5
101,150979,7
9,150979,9
141,150979,9
164,150979,10
214,150979,6
117,150979,7
71,150979,9
355,150979,9
301,150979,10
24,150979,8
212,150979,9
383,150979,8
82,150979,5
229,150979,4
139,150979,7
23,150979,7
51,150979,9
518,150979,10
244,150979,8
78,150979,8
29,150979,6
50,150979,9
444,150979,9
293,150979,8
514,152186,6
27,152186,8
393,152186,8
152,152186,7
